Rank,Claimed,Balance,Change%
2469,17022.62932,0.0,-1.0
2470,17010.89004,-4.547473508864641e-13,-1.0
2471,17006.31916666667,6442.924918208773,-0.6211452428320137
2472,16999.0625,0.0,-1.0
2473,16996.25907,1.8189894035458565e-12,-1.0
2474,16993.5366,0.0,-1.0
2475,16991.17583333333,0.0,-1.0
2476,16986.886469999998,0.0,-1.0
2477,16973.4469,0.0,-1.0
2478,16969.52833333333,4.547473508864641e-13,-1.0
2479,16966.93997,0.0,-1.0
2480,16966.42,0.0,-1.0
2481,16966.18583333333,9.094947017729282e-13,-1.0
2482,16960.743333333332,3.637978807091713e-12,-0.9999999999999998
2483,16958.54209,9.094947017729282e-13,-1.0
2484,16955.08166,0.0,-1.0
2485,16949.065,-2.273736754432321e-13,-1.0
2486,16939.39206,-4.547473508864641e-13,-1.0
2487,16934.53,0.0,-1.0
2488,16915.7975,6.821210263296962e-13,-1.0
2489,16912.31035,2.273736754432321e-13,-1.0
2490,16910.09747,0.0,-1.0
2491,16901.94916666667,-4.547473508864641e-13,-1.0
2492,16901.0975,1.5916157281026244e-12,-1.0
2493,16881.106666666667,1.3642420526593924e-12,-1.0
2494,16871.429210000002,0.0,-1.0
2495,16870.72665,7.275957614183426e-12,-0.9999999999999996
2496,16869.894089999998,1.8189894035458565e-12,-0.9999999999999998
2497,16861.739999999998,-2.614797267597169e-12,-1.0000000000000002
2498,16861.51,0.0,-1.0
2499,16857.54,-6.821210263296962e-13,-1.0
2500,16856.91848,1.3642420526593924e-12,-1.0
2501,16856.7525,1.4551915228366852e-11,-0.9999999999999992
2502,16850.5575,4.547473508864641e-13,-1.0
2503,16846.62583333333,-4.547473508864641e-13,-1.0
2504,16841.7025,-1.8189894035458565e-12,-1.0
2505,16826.207150000002,1.3642420526593924e-12,-1.0
2506,16812.55284,0.0,-1.0
2507,16809.54242,-4.547473508864641e-13,-1.0
2508,16807.15084794343,530.8109573755819,-0.9684175526132952
2509,16803.66916666667,2.842170943040401e-13,-1.0
2510,16795.333333333332,-4.547473508864641e-13,-1.0
2511,16777.9162,-4.547473508864641e-13,-1.0
2512,16775.87046,0.0,-1.0
2513,16773.86666666667,2.7284841053187847e-12,-0.9999999999999998
2514,16766.08073,0.0,-1.0
2515,16764.48802,0.0,-1.0
2516,16758.0519,7.958078640513122e-13,-1.0
2517,16745.29089,0.0,-1.0
2518,16738.989999999998,8.526512829121202e-13,-1.0
2519,16737.04083333333,5.4569682106375694e-12,-0.9999999999999998
2520,16724.96282,-4.547473508864641e-13,-1.0
2521,16713.97,2101.50452,-0.8742665853773819
2522,16704.13657,0.0,-1.0
2523,16695.94380394839,-2.273736754432321e-13,-1.0
2524,16689.48,0.0,-1.0
2525,16686.78666666667,9.094947017729282e-13,-1.0
2526,16686.27045,0.0,-1.0
2527,16677.13532,0.0,-1.0
2528,16673.49629,0.0,-1.0
2529,16672.87416666667,6.821210263296962e-13,-1.0
2530,16670.93875,1.8189894035458565e-12,-1.0
2531,16660.43592,2.216893335571513e-11,-0.9999999999999988
2532,16658.08205,-4.547473508864641e-13,-1.0
2533,16657.62583333333,6.821210263296962e-12,-0.9999999999999996
2534,16652.83624,0.0,-1.0
2535,16652.657600000002,1.091393642127514e-11,-0.9999999999999992
2536,16639.6475,0.6414701454974647,-0.9999614492947944
2537,16637.54166666667,0.0,-1.0
2538,16615.40543,1.8189894035458565e-12,-1.0
2539,16614.280000000002,0.0,-1.0
2540,16613.725,-9.094947017729282e-13,-1.0
2541,16607.5,-1.3642420526593924e-12,-1.0
2542,16598.42,0.0,-1.0
2543,16596.13,0.0,-1.0
2544,16585.39516,0.0,-1.0
2545,16583.58841,-9.094947017729282e-13,-1.0
2546,16579.210150000003,4.547473508864641e-13,-1.0
2547,16577.36676,0.0,-1.0
2548,16576.117250000003,14.323106000000962,-0.9991359191188154
2549,16576.105,-3.637978807091713e-12,-1.0000000000000002
2550,16574.56497628619,4.547473508864641e-13,-1.0
2551,16558.51512,-1.8189894035458565e-12,-1.0000000000000002
2552,16554.52941,2.6923007549999056,-0.99983736772648
2553,16550.86634,0.0,-1.0
2554,16546.735,0.0,-1.0
2555,16538.98351,0.999999999985448,-0.9999395367920052
2556,16537.13833333333,-7.958078640513122e-13,-1.0
2557,16523.687100000003,0.0,-1.0
2558,16518.16833333333,0.0,-1.0
2559,16505.12056,-1.1368683772161605e-13,-1.0
2560,16501.542515954658,1.1368683772161605e-12,-1.0
2561,16499.56713,0.0,-1.0
2562,16499.173909999998,0.0,-1.0
2563,16497.959759999998,0.0,-1.0
2564,16497.76916666667,4.547473508864641e-13,-1.0
2565,16496.236380000002,0.0,-1.0
2566,16495.93764,0.0,-1.0
2567,16495.034610000002,4.547473508864641e-13,-1.0
2568,16494.7733,0.0003000000006068,-0.9999999818124206
2569,16494.61745,1.8189894035458565e-12,-0.9999999999999998
2570,16493.899999999998,0.0,-1.0
2571,16487.79187,6.999999959589331e-05,-0.9999999957544348
2572,16487.54122,0.0,-1.0
2573,16481.87919,0.0,-1.0
2574,16464.37916666667,2.7284841053187847e-12,-0.9999999999999998
2575,16452.79798,1.3642420526593924e-12,-1.0
2576,16443.402329999997,0.0,-1.0
2577,16440.129999999997,-3.410605131648481e-12,-1.0000000000000002
2578,16431.59054,1.8189894035458565e-12,-0.9999999999999998
2579,16429.343249999998,-1.8189894035458565e-12,-1.0
2580,16426.45251,0.0,-1.0
2581,16422.69264,0.0,-1.0
2582,16416.585,0.0,-1.0
2583,16414.960836603343,-9.094947017729282e-13,-1.0
2584,16414.86,-6.821210263296962e-13,-1.0
2585,16410.6091,0.0,-1.0
2586,16408.96833333333,-1.8189894035458565e-12,-1.0
2587,16399.13161,-4.547473508864641e-13,-1.0
2588,16392.08956,0.0,-1.0
2589,16380.69417,16380.69417,0.0
2590,16372.304999999998,0.0,-1.0
2591,16365.87166666667,1.8189894035458565e-12,-1.0
2592,16362.505583333334,0.0,-1.0
2593,16360.33135,2.7284841053187847e-12,-0.9999999999999998
2594,16357.734166666669,-1.8189894035458565e-12,-1.0000000000000002
2595,16353.51083333333,-9.094947017729282e-13,-1.0
2596,16349.316666666671,3086.719809136045,-0.8112019069623065
2597,16349.025,5864.663145802228,-0.6412836150288945
2598,16348.94916666667,-1.1368683772161605e-12,-1.0000000000000002
2599,16336.519380000002,0.0,-1.0
2600,16335.68416666667,-9.094947017729282e-13,-1.0
2601,16331.476750000002,-1.8189894035458565e-12,-1.0000000000000002
2602,16329.77467,-1.8189894035458565e-12,-1.0000000000000002
2603,16327.96799,0.0,-1.0
2604,16316.455,0.0,-1.0
2605,16305.549166666671,-1.3642420526593924e-12,-1.0000000000000002
2606,16287.46,0.0,-1.0
2607,16284.40916666667,5.4569682106375694e-12,-0.9999999999999996
2608,16282.42368,2593.133680000001,-0.8407403141594212
2609,16272.22543034996,8223.42173030861,-0.4946344760581557
2610,16261.03834,0.0,-1.0
2611,16259.237624128333,1.7053025658242404e-13,-1.0
2612,16258.67182,4.547473508864641e-13,-1.0
2613,16256.75333333333,-2.501110429875553e-12,-1.0000000000000002
2614,16243.710477,4.547473508864641e-13,-1.0
2615,16241.53,0.0,-1.0
2616,16233.749999999998,3075.12637,-0.8105720261800262
2617,16233.01166666667,4.547473508864641e-12,-0.9999999999999996
2618,16230.346458146423,9.094947017729282e-13,-1.0
2619,16229.89869,0.0,-1.0
2620,16217.60093,4.547473508864641e-13,-1.0
2621,16201.010000000002,20985.59370636227,0.2953262609159717
2622,16195.35829,0.2682899999995243,-0.9999834341423516
2623,16191.979981461907,-2.273736754432321e-12,-1.0000000000000002
2624,16188.80082754019,764.1036750557274,-0.9528004771202174
2625,16188.38083333333,2673.335186889513,-0.8348608662958512
2626,16188.03666666667,9.287873581342865e-09,-0.9999999999994262
2627,16185.53416666667,5000.0,-0.6910821756938205
2628,16182.96405,0.0,-1.0
2629,16180.7398,0.0,-1.0
2630,16180.16166666667,-4.547473508864641e-13,-1.0
2631,16179.37197,0.0,-1.0
2632,16172.07,0.0,-1.0
2633,16170.03609,1.8189894035458565e-12,-1.0
2634,16164.598333333332,0.0,-1.0
2635,16160.840140000002,0.1401400000013382,-0.9999913284211224
2636,16160.2,-4.547473508864641e-13,-1.0
2637,16157.84333333333,0.0074684970081762,-0.999999537778845
2638,16156.6825,0.0,-1.0
2639,16150.08831,-9.094947017729282e-13,-1.0
2640,16149.58886,4.547473508864641e-13,-1.0
2641,16147.13332740251,2286.4108951624594,-0.8584014357965136
2642,16119.88,4.547473508864641e-13,-1.0
2643,16118.33,9.315444342956653,-0.9994220589637416
2644,16111.2182,0.0,-1.0
2645,16107.67356,9.094947017729282e-13,-1.0
2646,16084.24131,0.0,-1.0
2647,16083.001666666669,1.8189894035458565e-12,-1.0
2648,16064.212499999998,0.0194184864071758,-0.9999987911958704
2649,16059.61,1.3642420526593924e-12,-1.0
2650,16047.488333333333,1.8189894035458565e-12,-1.0
2651,16044.98,-4.547473508864641e-13,-1.0
2652,16043.19412,0.0,-1.0
2653,16042.201099776348,-4.547473508864641e-13,-1.0
2654,16039.671666666669,-1.3642420526593924e-12,-1.0000000000000002
2655,16036.937921115232,-9.094947017729282e-13,-1.0000000000000002
2656,16024.835,0.0,-1.0
2657,16008.15416666667,3022.308855751184,-0.8112019147064156
2658,16007.64255,0.0,-1.0
2659,16002.56,2.0000000000004547,-0.9998750199968004
2660,16001.544999999998,3705.115900194625,-0.7684526150321969
2661,15991.43,-1.3642420526593924e-12,-1.0000000000000002
2662,15986.52416666667,10178.488089403,-0.3633082474159044
2663,15982.604166666672,2.444267011014745e-12,-1.0
2664,15977.19666666667,3016.4642014279807,-0.8112019108007069
2665,15961.16666666667,9.549694368615746e-12,-0.9999999999999994
2666,15934.67112,0.0,-1.0
2667,15933.335742451229,2.131628207280301e-13,-1.0
2668,15932.23916666667,0.9881462737905622,-0.9999379781923022
2669,15930.97916666667,4.547473508864641e-13,-1.0
2670,15925.560719999998,4.547473508864641e-13,-1.0
2671,15921.599166666669,-3.694822225952521e-12,-1.0000000000000002
2672,15921.51527,0.0,-1.0
2673,15919.49333333333,-1.3642420526593924e-12,-1.0000000000000002
2674,15918.69416666667,0.0,-1.0
2675,15916.94,0.0,-1.0
2676,15898.97166666667,0.0,-1.0
2677,15895.35,0.0,-1.0
2678,15891.91333333333,2.216893335571513e-12,-1.0
2679,15888.90141,-9.094947017729282e-13,-1.0000000000000002
2680,15887.88833333333,4.547473508864641e-13,-1.0
2681,15887.3912,0.0,-1.0
2682,15881.06449,0.0,-1.0
2683,15880.9175,-1.9895196601282805e-12,-1.0000000000000002
2684,15879.54057,4.547473508864641e-13,-1.0
2685,15874.09386,-9.094947017729282e-13,-1.0
2686,15870.6975,-1.4779288903810084e-12,-1.0000000000000002
2687,15860.81905,0.0,-1.0
2688,15851.54666666667,-4.547473508864641e-13,-1.0
2689,15849.59071,-9.094947017729282e-13,-1.0
2690,15846.2675,0.0,-1.0
2691,15839.7225,1.9326762412674725e-12,-1.0
2692,15834.385000000002,-9.094947017729282e-13,-1.0
2693,15826.99219,0.0,-1.0
2694,15826.88507,-4.547473508864641e-13,-1.0
2695,15826.51693,0.0,-1.0
2696,15825.30298,1.8189894035458565e-12,-1.0
2697,15821.703333333331,1.3642420526593924e-12,-1.0
2698,15813.20631,1.4063100000003033,-0.9999110673716366
2699,15811.50609,0.0,-1.0
2700,15804.203100000002,0.0,-1.0
2701,15803.4625,3.183231456205249e-12,-0.9999999999999998
2702,15802.9413,-4.547473508864641e-13,-1.0
2703,15801.78777,0.0,-1.0
2704,15798.68379,9.094947017729282e-13,-1.0
2705,15796.4844,0.0,-1.0
2706,15795.29499,1.3642420526593924e-12,-1.0
2707,15793.24921,0.0,-1.0
2708,15792.97408,-1.091393642127514e-11,-1.0000000000000009
2709,15792.30891,1.4551915228366852e-11,-0.9999999999999992
2710,15791.33266,0.0,-1.0
2711,15784.1616,9.094947017729282e-13,-1.0
2712,15781.71173,0.0,-1.0
2713,15765.04765,0.0,-1.0
2714,15749.38,0.0,-1.0
2715,15749.35,1.3642420526593924e-12,-1.0
2716,15740.16428,0.0,-1.0
2717,15738.47524,-4.547473508864641e-13,-1.0
2718,15737.95235,357.0772159216922,-0.9773110752923526
2719,15734.37239,0.0,-1.0
2720,15724.51416666667,11703.17660166667,-0.2557368400942116
2721,15712.78,0.0,-1.0
2722,15702.97134,0.0,-1.0
2723,15697.15518,0.0,-1.0
2724,15693.72,0.4768438529740706,-0.999969615626316
2725,15691.29916666667,-9.094947017729282e-13,-1.0000000000000002
2726,15690.488333333333,9.094947017729282e-13,-1.0
2727,15673.589166666672,739.7859259268822,-0.9528004774107388
2728,15671.950529999998,0.0,-1.0
2729,15671.290833333327,0.0,-1.0
2730,15661.963333333331,-5.9685589803848416e-12,-1.0000000000000004
2731,15661.39136566149,-7.275957614183426e-12,-1.0000000000000004
2732,15650.84,18615.54711,0.1894279866128591
2733,15648.864189999998,100.86418999999889,-0.9935545360496864
2734,15645.705,4.547473508864641e-13,-1.0
2735,15637.35077,0.0,-1.0
2736,15627.18055,2488.7805499999995,-0.840740270323427
2737,15626.9925,-2.273736754432321e-12,-1.0000000000000002
2738,15625.96636,9.094947017729282e-13,-1.0
2739,15625.22094331312,-6.821210263296962e-13,-1.0
2740,15623.09,7.275957614183426e-12,-0.9999999999999996
2741,15620.12745,0.9142328376921968,-0.9999414708464692
2742,15616.582020000002,0.0,-1.0
2743,15616.22595,4.547473508864641e-13,-1.0
2744,15612.31,19306.61191926311,0.2366275022250459
2745,15609.100730000002,0.0,-1.0
2746,15602.662059545444,0.0,-1.0
2747,15593.11539,-4.547473508864641e-13,-1.0
2748,15592.955000000002,7.958078640513122e-13,-1.0
2749,15588.229907820742,0.2809472458066011,-0.9999819769629094
2750,15584.64833333333,2648.1165699999983,-0.8300817244405794
2751,15584.193333333327,-2.273736754432321e-13,-1.0
2752,15581.066666666671,0.0,-1.0
2753,15571.161666666669,-9.094947017729282e-13,-1.0000000000000002
2754,15570.26333333333,0.0,-1.0
2755,15563.56,0.0,-1.0
2756,15560.02,-7.275957614183426e-12,-1.0000000000000004
2757,15554.69,0.0,-1.0
2758,15552.615940000002,-4.547473508864641e-13,-1.0
2759,15547.635833333328,17.000000000000455,-0.998906586172828
2760,15545.58504,0.0,-1.0
2761,15545.11583333333,7.958078640513122e-13,-1.0
2762,15535.7125,0.2781916977362471,-0.9999820934059036
2763,15534.77333333333,0.0,-1.0
2764,15527.849166666669,0.0002109319688088,-0.9999999864158928
2765,15526.87656,0.0,-1.0
2766,15524.84,0.0,-1.0
2767,15520.394166666669,-1.1368683772161605e-12,-1.0000000000000002
2768,15519.805,2.273736754432321e-12,-1.0
2769,15506.68583333333,18444.08564833333,0.1894279568549545
2770,15501.045,1.84172677109018e-11,-0.9999999999999988
2771,15499.645,2.216893335571513e-12,-1.0
2772,15499.105,3.637978807091713e-12,-0.9999999999999998
2773,15498.115000000002,3.637978807091713e-12,-0.9999999999999998
2774,15496.8625,2213.8375,-0.8571428571428572
2775,15490.0982,0.0,-1.0
2776,15488.4625,-4.320099833421409e-12,-1.0000000000000002
2777,15485.13166666667,0.0007411402675643,-0.999999952138588
2778,15484.72283,-9.094947017729282e-13,-1.0
2779,15482.95,730.7878642692116,-0.9528004763776146
2780,15474.80346,0.0,-1.0
2781,15472.981000164878,6.821210263296962e-13,-1.0
2782,15472.36386,0.0,-1.0
2783,15465.58552,1.5916157281026244e-12,-1.0
2784,15459.19,-9.094947017729282e-13,-1.0000000000000002
2785,15448.57583,0.0,-1.0
2786,15447.94,0.0,-1.0
2787,15447.839166666668,12950.319494209274,-0.1616743704741916
2788,15445.03116,4.547473508864641e-13,-1.0
2789,15439.35731,0.0,-1.0
2790,15435.79006,3.637978807091713e-12,-0.9999999999999998
2791,15435.31,0.3099999999994907,-0.999979916179202
2792,15425.08333333333,-4.547473508864641e-13,-1.0
2793,15419.41091,0.0,-1.0
2794,15413.130833333327,0.4696534390750457,-0.9999695290045773
2795,15412.3375,6.252776074688883e-13,-1.0
2796,15411.1825,0.0,-1.0
2797,15401.369887,1.7970969830025751,-0.9998833157702084
2798,15399.606069319776,964.3810693197756,-0.9373762507314336
2799,15393.89,0.0,-1.0
2800,15393.834166666667,0.0,-1.0
2801,15392.819166666672,0.0,-1.0
2802,15376.270299999998,0.0,-1.0
2803,15373.83171,9.094947017729282e-13,-1.0
2804,15372.82039,0.0,-1.0
2805,15351.77,2.273736754432321e-12,-1.0
2806,15350.74916666667,2.7284841053187847e-12,-1.0
2807,15349.437720000002,1.3642420526593924e-12,-1.0
2808,15335.8275,3256.755878792901,-0.787637421013447
2809,15329.38318,0.0,-1.0
2810,15320.8667,9.094947017729282e-13,-1.0
2811,15319.295,-1.3642420526593924e-12,-1.0000000000000002
2812,15286.019127,-6.821210263296962e-13,-1.0
2813,15285.39833333333,360.4635059452028,-0.976417787872814
2814,15276.77439,0.0,-1.0
2815,15276.37,169.64063449999958,-0.9888952261237454
2816,15264.911666666669,7238.002293395861,-0.5258405386517123
2817,15262.584166666673,0.0,-1.0
2818,15259.06,0.0,-1.0
2819,15254.81416666667,-9.094947017729282e-12,-1.0000000000000009
2820,15252.87961,0.0,-1.0
2821,15250.31083333333,8.526512829121202e-13,-1.0
2822,15243.76751,0.0,-1.0
2823,15228.40083333333,3.637978807091713e-12,-0.9999999999999998
2824,15223.85756,-1.8189894035458565e-12,-1.0000000000000002
2825,15198.9775,4.547473508864641e-13,-1.0
2826,15198.38,0.0,-1.0
2827,15197.33,0.0,-1.0
2828,15191.8144,0.0,-1.0
2829,15185.83194,4.547473508864641e-13,-1.0
2830,15184.91602,2418.3460200000018,-0.8407402440148628
2831,15181.203333333331,-9.094947017729282e-13,-1.0
2832,15173.7425,-1.8189894035458565e-12,-1.0000000000000002
2833,15167.47,-2.7284841053187847e-12,-1.0000000000000002
2834,15146.41916666667,4433.268462695944,-0.707305838171149
2835,15139.90838,0.0,-1.0
2836,15136.0889,1.3642420526593924e-12,-1.0
2837,15136.076666666671,4899.9999999999945,-0.6762701386951224
2838,15128.98333333333,2.8421709430404007e-12,-0.9999999999999998
2839,15127.787500000002,-5.820766091346741e-11,-1.0000000000000038
2840,15120.23333333333,-4.547473508864641e-13,-1.0
2841,15106.84142,0.0,-1.0
2842,15105.419999999998,15105.419999999998,0.0
2843,15094.95856,0.0,-1.0
2844,15087.8,0.0,-1.0
2845,15087.228480000002,0.0,-1.0
2846,15078.175,2.131628207280301e-13,-1.0
2847,15076.41333333333,1.432454155292362e-11,-0.999999999999999
2848,15073.8175,0.0,-1.0
2849,15069.401666666668,-2.273736754432321e-13,-1.0
2850,15062.5004,-3.637978807091713e-12,-1.0000000000000002
2851,15059.315833333329,-5.115907697472721e-13,-1.0
2852,15053.36529,4.547473508864641e-13,-1.0
2853,15049.345,2850.7672,-0.8105720082834169
2854,15037.89,0.0,-1.0
2855,15026.45,0.0,-1.0
2856,15024.984659999998,0.0,-1.0
2857,15020.505,0.0,-1.0
2858,15012.472499999998,0.0,-1.0
2859,14989.29054,0.0,-1.0
2860,14981.464166666672,347.11796056569165,-0.976830171156567
2861,14970.073220724147,2.557953848736361e-13,-1.0
2862,14969.57003,1.8189894035458565e-12,-1.0
2863,14953.06086,1.8189894035458565e-12,-1.0
2864,14930.78146,-4.547473508864641e-13,-1.0
2865,14924.59668,4.547473508864641e-13,-1.0
2866,14924.478549999998,4.547473508864641e-13,-1.0
2867,14924.37128,-4.547473508864641e-13,-1.0
2868,14924.26426,0.0,-1.0
2869,14924.26352,0.0,-1.0
2870,14924.14605,9.094947017729282e-13,-1.0
2871,14924.03802,0.0,-1.0
2872,14923.30028,-4.547473508864641e-13,-1.0
2873,14923.252567847563,1.3642420526593924e-12,-1.0
2874,14921.884809999998,2376.884809999998,-0.8407114891808364
2875,14917.25923,0.0,-1.0
2876,14906.6575,1.1368683772161605e-12,-1.0
2877,14901.010580000002,1.8189894035458565e-12,-1.0
2878,14887.28444,4.547473508864641e-13,-1.0
2879,14877.436210000002,0.0,-1.0
2880,14861.125,-9.094947017729282e-13,-1.0
2881,14857.20345,0.0,-1.0
2882,14854.54,0.0,-1.0
2883,14847.320900000002,0.0,-1.0
2884,14832.03512,-9.094947017729282e-13,-1.0
2885,14830.54,0.0,-1.0
2886,14826.789960000002,1.8189894035458565e-12,-1.0
2887,14825.49306,0.0,-1.0
2888,14825.426277,1.3642420526593924e-12,-1.0
2889,14821.73508,3.637978807091713e-12,-0.9999999999999998
2890,14812.94548,0.0,-1.0
2891,14802.86,0.0,-1.0
2892,14798.70787,0.0,-1.0
2893,14796.41303,2.7284841053187847e-12,-0.9999999999999998
2894,14780.48684,-4.547473508864641e-13,-1.0
2895,14775.829999999998,-3.637978807091713e-12,-1.0000000000000002
2896,14760.182320000002,1.3642420526593924e-12,-1.0
2897,14757.85759406459,-9.094947017729282e-13,-1.0
2898,14750.91631,0.0,-1.0
2899,14747.93178,0.0,-1.0
2900,14745.707660000002,0.0076600000006692,-0.999999480526796
2901,14744.11372,-1.8189894035458565e-12,-1.0000000000000002
2902,14744.033297,0.0,-1.0
2903,14732.85043,0.0,-1.0
2904,14717.76839,9.094947017729282e-13,-1.0
2905,14690.68403,9.094947017729282e-13,-1.0
2906,14670.84416,0.0,-1.0
2907,14657.7124,-4.547473508864641e-13,-1.0
2908,14651.88421,2333.4542100000003,-0.8407403323316326
2909,14642.535630000002,9.094947017729282e-13,-1.0
2910,14639.24191,0.0,-1.0
2911,14637.15996,0.0,-1.0
2912,14611.75389,0.0,-1.0
2913,14609.91047,2.273736754432321e-12,-1.0
2914,14608.79283,2326.59283,-0.8407402406842127
2915,14608.5776,0.0,-1.0
2916,14596.335833333327,-1.1368683772161605e-13,-1.0
2917,14583.82585,0.0,-1.0
2918,14582.47016,0.0,-1.0
2919,14561.97717,0.0,-1.0
2920,14542.21,14542.21,0.0
2921,14542.17,0.0,-1.0
2922,14534.096340000002,0.0,-1.0
2923,14533.04967,2314.52967,-0.8407402628797318
2924,14531.21726,0.0,-1.0
2925,14524.8668,0.0,-1.0
2926,14505.64,0.0,-1.0
2927,14487.325,1.3642420526593924e-12,-1.0
2928,14479.4767,0.0,-1.0
